0,0,101.1,11.832,12.865,18.524,20.466
0,0,101.2,11.854,12.889,18.561,20.507
0,0,101.3,11.875,12.913,18.597,20.548
0,0,101.4,11.897,12.937,18.633,20.588
0,0,101.5,11.919,12.96,18.67,20.63
0,0,101.6,11.94,12.984,18.706,20.671
0,0,101.7,11.962,13.008,18.743,20.712
0,0,101.8,11.984,13.033,18.78,20.754
0,0,101.9,12.006,13.057,18.817,20.796
0,0,102,12.028,13.081,18.855,20.838
0,0,102.1,12.05,13.105,18.892,20.88
0,0,102.2,12.072,13.13,18.93,20.922
0,0,102.3,12.095,13.155,18.967,20.964
0,0,102.4,12.117,13.179,19.005,21.006
0,0,102.5,12.14,13.204,19.043,21.049
0,0,102.6,12.162,13.229,19.081,21.092
0,0,102.7,12.184,13.253,19.119,21.136
0,0,102.8,12.207,13.278,19.157,21.179
0,0,102.9,12.23,13.303,19.196,21.222
0,0,103,12.253,13.329,19.235,21.265
0,0,103.1,12.275,13.354,19.273,21.309
0,0,103.2,12.298,13.379,19.312,21.352
0,0,103.3,12.321,13.404,19.351,21.396
0,0,103.4,12.344,13.43,19.39,21.44
0,0,103.5,12.367,13.455,19.429,21.484
0,0,103.6,12.391,13.481,19.469,21.529
0,0,103.7,12.414,13.506,19.508,21.574
